code_dir=/opt/huangmian/yoyo_model
TRAIN_CONFIG=config/O35_mutil_cvr_v10/train_config.py
curr_export_timestamp=/data/share/opt/model/O35_mutil_cvr_v10/export_dir/1763877384
export_timestamp=/data/share/opt/model/O35_mutil_cvr_v10/export_dir/1763877384
export_timestamp=/data/share/opt/model/O35_mutil_cvr_v10/export_dir/1763877384
export_timestamp=/data/share/opt/model/O35_mutil_cvr_v10/export_dir/1763877384
export_timestamp=/data/share/opt/model/O35_mutil_cvr_v10/export_dir/1763877384
export_timestamp=/data/share/opt/model/O35_mutil_cvr_v10/export_dir/1763877384
export_timestamp=/data/share/opt/model/O35_mutil_cvr_v10/export_dir/1763877384
export_timestamp=/data/share/opt/model/O35_mutil_cvr_v10/export_dir/1763877384
export_timestamp=/data/share/opt/model/O35_mutil_cvr_v10/export_dir/1763877384
export_timestamp=/data/share/opt/model/O35_mutil_cvr_v10/export_dir/1763877384
export_timestamp=/data/share/opt/model/O35_mutil_cvr_v10/export_dir/1763877384
export_timestamp=/data/share/opt/model/O35_mutil_cvr_v10/export_dir/1763951569
---------------------------------upload-------------------------------------
2025-11-24 10:35:03.748278: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:936] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2025-11-24 10:35:03.748429: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:936] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2025-11-24 10:35:03.754142: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:936] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2025-11-24 10:35:03.754288: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:936] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2025-11-24 10:35:03.754385: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:936] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2025-11-24 10:35:03.754459: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:936] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2025-11-24 10:35:03,754 - [feat_file_exists-->line:71] - INFO:offline_feat_path: deep_model/offline/O35/20251123/_FEATURE_SUCCESS
I1124 10:35:03.754758 139748685903680 upload.py:71] offline_feat_path: deep_model/offline/O35/20251123/_FEATURE_SUCCESS
I1124 10:35:03.789202 139748685903680 api.py:240] Exception: {'status': 404, 'x-oss-request-id': '6923C45793E78F343750CEE2', 'details': {'Code': 'NoSuchKey', 'Message': 'The specified key does not exist.', 'RequestId': '6923C45793E78F343750CEE2', 'HostId': 'adx-oss.oss-cn-beijing.aliyuncs.com', 'Key': 'deep_model/offline/O35/20251123/_FEATURE_SUCCESS', 'EC': '0026-00000001', 'RecommendDoc': 'https://api.aliyun.com/troubleshoot?q=0026-00000001'}}
2025-11-24 10:35:03,789 - [feat_file_exists-->line:78] - WARNING:offline_feat_path: deep_model/offline/O35/20251123/_FEATURE_SUCCESS is not exist, sleep 2m ...
W1124 10:35:03.789419 139748685903680 upload.py:78] offline_feat_path: deep_model/offline/O35/20251123/_FEATURE_SUCCESS is not exist, sleep 2m ...
2025-11-24 10:35:03,789 - [feat_file_exists-->line:79] - WARNING:已经等待: 0 次，curr_time: 202511241035
W1124 10:35:03.789495 139748685903680 upload.py:79] 已经等待: 0 次，curr_time: 202511241035
I1124 10:37:03.919151 139748685903680 api.py:240] Exception: {'status': 404, 'x-oss-request-id': '6923C4CFB7C4CB333006D2C0', 'details': {'Code': 'NoSuchKey', 'Message': 'The specified key does not exist.', 'RequestId': '6923C4CFB7C4CB333006D2C0', 'HostId': 'adx-oss.oss-cn-beijing.aliyuncs.com', 'Key': 'deep_model/offline/O35/20251123/_FEATURE_SUCCESS', 'EC': '0026-00000001', 'RecommendDoc': 'https://api.aliyun.com/troubleshoot?q=0026-00000001'}}
2025-11-24 10:37:03,919 - [feat_file_exists-->line:78] - WARNING:offline_feat_path: deep_model/offline/O35/20251123/_FEATURE_SUCCESS is not exist, sleep 2m ...
W1124 10:37:03.919371 139748685903680 upload.py:78] offline_feat_path: deep_model/offline/O35/20251123/_FEATURE_SUCCESS is not exist, sleep 2m ...
2025-11-24 10:37:03,919 - [feat_file_exists-->line:79] - WARNING:已经等待: 1 次，curr_time: 202511241037
W1124 10:37:03.919465 139748685903680 upload.py:79] 已经等待: 1 次，curr_time: 202511241037
I1124 10:39:04.064339 139748685903680 api.py:240] Exception: {'status': 404, 'x-oss-request-id': '6923C548C85A9B303661283F', 'details': {'Code': 'NoSuchKey', 'Message': 'The specified key does not exist.', 'RequestId': '6923C548C85A9B303661283F', 'HostId': 'adx-oss.oss-cn-beijing.aliyuncs.com', 'Key': 'deep_model/offline/O35/20251123/_FEATURE_SUCCESS', 'EC': '0026-00000001', 'RecommendDoc': 'https://api.aliyun.com/troubleshoot?q=0026-00000001'}}
2025-11-24 10:39:04,064 - [feat_file_exists-->line:78] - WARNING:offline_feat_path: deep_model/offline/O35/20251123/_FEATURE_SUCCESS is not exist, sleep 2m ...
W1124 10:39:04.064524 139748685903680 upload.py:78] offline_feat_path: deep_model/offline/O35/20251123/_FEATURE_SUCCESS is not exist, sleep 2m ...
2025-11-24 10:39:04,064 - [feat_file_exists-->line:79] - WARNING:已经等待: 2 次，curr_time: 202511241039
W1124 10:39:04.064584 139748685903680 upload.py:79] 已经等待: 2 次，curr_time: 202511241039
2025-11-24 10:41:04,202 - [feat_file_exists-->line:82] - INFO:offline_feat_path: deep_model/offline/O35/20251123/_FEATURE_SUCCESS is exist.. model train success...
I1124 10:41:04.202434 139748685903680 upload.py:82] offline_feat_path: deep_model/offline/O35/20251123/_FEATURE_SUCCESS is exist.. model train success...
seq_idxs=[]
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
files: [1763006534, 1763089185, 1763175233, 1763346032, 1763432182, 1763518248, 1763604706, 1763691680, 1763875993, 1763877384, 1763951569], 1763951569 True
